vru.line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server,startdate
AA0213,7177,30663462,2,PS,1999-01-17,10:20:56,10:21:01,5,10:21:01,10:21:21,20,AGENT,10:21:20,10:23:29,129,VICKY,0
AA0213,12819,0,0,PS,1999-01-17,10:30:43,10:30:55,12,00:00:00,00:00:00,0,AGENT,10:30:54,10:33:07,133,SHARON,0
AA0213,6384,27281617,2,PS,1999-01-17,10:39:41,10:39:47,6,10:39:47,10:39:55,8,AGENT,10:39:53,10:41:15,82,NAAMA,0
AA0213,9979,42647446,2,PS,1999-01-17,10:48:51,10:48:57,6,10:48:57,10:49:11,14,AGENT,10:49:10,10:50:35,85,YITZ,0
AA0213,6935,29641727,2,PS,1999-01-17,11:00:33,11:00:39,6,11:00:39,11:00:57,18,AGENT,11:00:57,11:01:37,40,SHARON,0
AA0213,5836,24947061,2,PS,1999-01-17,11:07:30,11:07:36,6,11:07:36,11:09:54,138,AGENT,11:09:53,11:12:09,136,VICKY,0
AA0213,12932,55279970,2,PS,1999-01-17,11:20:52,11:20:58,6,11:20:58,11:21:31,33,AGENT,11:21:30,11:30:14,524,KAZAV,0
AA0213,12825,0,0,PS,1999-01-17,11:30:42,11:30:57,15,00:00:00,00:00:00,0,AGENT,11:30:56,11:32:30,94,NAAMA,0
AA0213,7424,31738115,1,PS,1999-01-17,11:42:01,11:42:06,5,11:42:06,11:43:27,81,AGENT,11:43:26,11:44:08,42,SHARON,0
AA0213,5543,23702129,1,PS,1999-01-17,11:51:51,11:51:56,5,11:51:56,11:52:53,57,AGENT,11:52:51,11:53:24,33,KAZAV,0
AA0213,12828,0,0,NW,1999-01-17,12:08:07,12:08:20,13,00:00:00,00:00:00,0,AGENT,12:08:19,12:10:49,150,YIFAT,0
AA0213,12829,0,0,PS,1999-01-17,12:22:49,12:22:59,10,00:00:00,00:00:00,0,AGENT,12:22:58,12:26:22,204,SHARON,0
AA0213,12830,0,0,NE,1999-01-17,12:32:39,12:32:56,17,00:00:00,00:00:00,0,AGENT,12:32:54,12:34:22,88,TOVA,0
AA0213,12831,0,0,PS,1999-01-17,12:50:17,12:50:28,11,00:00:00,00:00:00,0,AGENT,12:50:27,12:52:22,115,TOVA,0
AA0213,12832,0,0,PS,1999-01-17,13:00:43,13:00:54,11,00:00:00,00:00:00,0,AGENT,13:00:53,13:01:49,56,NAAMA,0
AA0213,12833,0,0,NW,1999-01-17,13:14:22,13:14:40,18,00:00:00,00:00:00,0,AGENT,13:14:39,13:15:12,33,SHARON,0
AA0213,12834,0,0,NW,1999-01-17,13:23:54,13:24:03,9,13:24:03,13:24:52,49,AGENT,13:24:51,13:26:16,85,TOVA,0
AA0213,12835,0,0,NW,1999-01-17,13:36:35,13:36:44,9,13:36:44,13:37:33,49,AGENT,13:37:32,13:37:52,20,MICHAL,0
AA0213,12836,0,0,PS,1999-01-17,13:49:21,13:49:37,16,00:00:00,00:00:00,0,AGENT,13:49:36,13:50:38,62,SHARON,0
AA0213,7807,33405325,1,PS,1999-01-17,13:57:56,13:58:01,5,13:58:01,13:58:12,11,AGENT,13:58:12,13:59:13,61,KAZAV,0
AA0213,12862,55041289,2,PS,1999-01-17,14:09:55,14:10:00,5,14:10:00,14:10:39,39,AGENT,14:10:38,14:11:30,52,MICHAL,0
AA0213,12839,0,0,PS,1999-01-17,14:23:02,14:23:17,15,00:00:00,00:00:00,0,AGENT,14:23:16,14:26:05,169,TOVA,0
AA0213,41,176156,2,PS,1999-01-17,14:34:52,14:34:57,5,14:34:57,14:35:45,48,AGENT,14:35:45,14:36:16,31,MICHAL,0
AA0213,5893,25222035,2,PS,1999-01-17,14:42:26,14:42:32,6,14:42:32,14:42:35,3,AGENT,14:42:35,14:44:01,86,KAZAV,0
AA0213,13698,58638107,2,NE,1999-01-17,14:53:57,14:54:03,6,14:54:03,14:54:51,48,AGENT,14:54:49,14:57:08,139,ELI,0
AA0213,12843,0,0,NW,1999-01-17,15:05:38,15:05:47,9,15:05:47,15:06:49,62,AGENT,15:06:48,15:07:55,67,IDIT,0
AA0213,12844,0,0,PS,1999-01-17,15:15:30,15:15:40,10,00:00:00,00:00:00,0,AGENT,15:15:39,15:20:02,263,AVNI,0
AA0213,12845,0,0,NE,1999-01-17,15:28:01,15:28:21,20,00:00:00,00:00:00,0,AGENT,15:28:20,15:31:26,186,ELI,0
AA0213,6371,27281617,2,NE,1999-01-17,15:34:49,15:34:55,6,15:34:55,15:36:35,100,AGENT,15:36:34,15:38:02,88,ELI,0
AA0213,12847,0,0,NW,1999-01-17,15:44:02,15:44:11,9,15:44:11,15:45:07,56,AGENT,15:45:06,15:46:00,54,SHARON,0
AA0213,7140,30577092,2,PS,1999-01-17,15:54:14,15:54:20,6,15:54:20,15:54:41,21,AGENT,15:54:40,15:55:15,35,YITZ,0
AA0213,12849,0,0,NW,1999-01-17,16:01:51,16:02:00,9,16:02:00,16:03:00,60,AGENT,16:02:59,16:03:40,41,MICHAL,0
AA0213,12850,0,0,NW,1999-01-17,16:06:52,16:07:01,9,16:07:01,16:09:35,154,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,3647,15622483,1,PS,1999-01-17,16:16:51,16:16:57,6,16:16:57,16:17:14,17,AGENT,16:17:13,16:19:31,138,ANAT,0
AA0213,12852,0,0,NW,1999-01-17,16:23:55,16:24:05,10,16:24:05,16:25:26,81,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12747,54613724,2,PS,1999-01-17,16:32:12,16:32:18,6,16:32:18,16:33:03,45,AGENT,16:33:01,16:36:10,189,AVNI,0
AA0213,12854,0,0,PS,1999-01-17,16:40:09,16:40:17,8,00:00:00,00:00:00,0,AGENT,16:40:16,16:46:16,360,ANAT,0
AA0213,12855,0,0,NW,1999-01-17,16:45:26,16:45:35,9,16:45:35,16:45:54,19,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12856,0,0,NW,1999-01-17,16:50:16,16:50:25,9,16:50:25,16:50:42,17,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12857,0,0,NW,1999-01-17,16:59:31,16:59:40,9,16:59:40,17:01:00,80,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12858,0,0,NW,1999-01-17,17:06:23,17:06:33,10,17:06:33,17:07:24,51,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12859,0,0,NW,1999-01-17,17:11:41,17:11:51,10,17:11:51,17:13:16,85,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12860,0,0,NW,1999-01-17,17:19:51,17:20:00,9,17:20:00,17:22:16,136,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12861,0,0,NW,1999-01-17,17:30:05,17:30:15,10,17:30:15,17:31:03,48,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,4073,17460791,1,PS,1999-01-17,17:40:49,17:40:55,6,17:40:55,17:41:18,23,AGENT,17:41:18,17:42:37,79,MICHAL,0
AA0213,12863,0,0,PS,1999-01-17,17:53:04,17:53:14,10,00:00:00,00:00:00,0,AGENT,17:53:14,18:02:35,561,IDIT,0
AA0213,1417,6077978,2,PS,1999-01-17,18:08:55,18:09:00,5,18:09:00,18:09:37,37,AGENT,18:09:37,18:10:45,68,IDIT,0
AA0213,5932,25440017,1,PS,1999-01-17,18:19:01,18:19:06,5,18:19:06,18:19:50,44,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,9877,42358408,2,PS,1999-01-17,18:36:35,18:36:41,6,18:36:41,18:36:53,12,AGENT,18:36:51,18:37:01,10,BENSION,0
AA0213,12867,0,0,NW,1999-01-17,18:53:38,18:53:47,9,18:53:47,18:55:14,87,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0213,12868,0,0,PS,1999-01-17,19:09:30,19:09:48,18,00:00:00,00:00:00,0,AGENT,19:09:47,19:13:49,242,IDIT,0
AA0213,12869,0,0,NW,1999-01-17,19:31:08,19:31:20,12,00:00:00,00:00:00,0,AGENT,19:31:19,19:34:22,183,MICHAL,0
AA0213,12870,0,0,PS,1999-01-17,19:53:27,19:53:36,9,00:00:00,00:00:00,0,AGENT,19:53:35,19:54:40,65,ANAT,0
AA0213,12871,0,0,PS,1999-01-17,20:16:05,20:16:14,9,00:00:00,00:00:00,0,AGENT,20:16:13,20:17:52,99,ANAT,0
AA0213,6383,27387968,2,PS,1999-01-17,20:38:11,20:38:16,5,20:38:16,20:38:25,9,AGENT,20:38:24,20:40:40,136,MICHAL,0
AA0213,2689,11536844,1,PS,1999-01-17,21:06:39,21:06:46,7,21:06:46,21:07:12,26,AGENT,21:07:11,21:07:54,43,BENSION,0
AA0213,12874,0,0,PS,1999-01-17,21:31:34,21:31:45,11,00:00:00,00:00:00,0,AGENT,21:31:45,21:35:46,241,ZOHARI,0
AA0213,12875,0,0,PS,1999-01-17,22:18:04,22:18:14,10,00:00:00,00:00:00,0,AGENT,22:18:13,22:22:35,262,MORIAH,0
AA0213,869,3729514,2,PS,1999-01-17,22:46:18,22:46:23,5,22:46:23,22:46:46,23,AGENT,22:46:45,22:49:56,191,ZOHARI,0
AA0213,12877,0,0,PS,1999-01-17,23:17:54,23:18:04,10,00:00:00,00:00:00,0,AGENT,23:18:03,23:23:50,347,ZOHARI,0
AA0213,12878,0,0,PS,1999-01-17,23:38:48,23:39:07,19,00:00:00,00:00:00,0,AGENT,23:39:06,23:46:39,453,BENSION,0
AA0214,12873,0,0,PS,1999-01-17,07:10:05,07:10:15,10,00:00:00,00:00:00,0,AGENT,07:10:14,07:12:10,116,TOVA,0
AA0214,12874,0,0,PS,1999-01-17,07:44:34,07:44:43,9,00:00:00,00:00:00,0,AGENT,07:44:42,07:45:57,75,VICKY,0
AA0214,6832,29322591,2,PS,1999-01-17,08:10:16,08:10:22,6,08:10:22,08:11:02,40,AGENT,08:11:01,08:15:13,252,TOVA,0
AA0214,12876,0,0,PS,1999-01-17,08:24:51,08:25:02,11,00:00:00,00:00:00,0,AGENT,08:25:01,08:27:07,126,SHARON,0
AA0214,12877,0,0,NW,1999-01-17,08:38:00,08:38:10,10,08:38:10,08:39:59,109,AGENT,08:39:59,08:40:28,29,SHARON,0
AA0214,12878,0,0,PS,1999-01-17,08:51:45,08:51:55,10,00:00:00,00:00:00,0,AGENT,08:51:54,08:53:37,103,KAZAV,0
AA0214,12879,0,0,PS,1999-01-17,09:08:11,09:08:21,10,00:00:00,00:00:00,0,AGENT,09:08:20,09:17:51,571,AVNI,0
AA0214,12643,54279716,2,PS,1999-01-17,09:21:10,09:21:16,6,09:21:16,09:22:10,54,AGENT,09:22:09,09:23:26,77,SHARON,0
AA0214,12120,52037405,2,PS,1999-01-17,09:35:03,09:35:08,5,09:35:08,09:35:28,20,AGENT,09:35:27,09:47:12,705,SHARON,0
AA0214,367,1574243,2,PS,1999-01-17,09:42:24,09:42:30,6,09:42:30,09:45:39,189,AGENT,09:45:37,09:46:39,62,TOVA,0
AA0214,18076,77624039,2,PS,1999-01-17,09:53:50,09:53:56,6,09:53:56,09:54:54,58,AGENT,09:54:53,09:57:44,171,GILI,0
AA0214,12884,0,0,NE,1999-01-17,10:02:34,10:02:46,12,00:00:00,00:00:00,0,AGENT,10:02:45,10:10:39,474,GILI,0
AA0214,5484,23554181,2,PS,1999-01-17,10:13:56,10:14:01,5,10:14:01,10:14:56,55,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,9889,42477224,2,PS,1999-01-17,10:22:39,10:22:44,5,10:22:44,10:23:42,58,AGENT,10:23:41,10:24:58,77,KAZAV,0
AA0214,12887,0,0,NW,1999-01-17,10:32:01,10:32:10,9,10:32:10,10:34:07,117,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,12888,0,0,PS,1999-01-17,10:44:26,10:44:38,12,00:00:00,00:00:00,0,AGENT,10:44:36,10:47:54,198,YITZ,0
AA0214,8126,34910471,1,PS,1999-01-17,10:51:00,10:51:06,6,10:51:06,10:52:13,67,AGENT,10:52:12,10:53:29,77,YIFAT,0
AA0214,13045,56051360,2,PS,1999-01-17,11:04:15,11:04:21,6,11:04:21,11:06:02,101,AGENT,11:06:01,11:13:02,421,AVNI,0
AA0214,12891,0,0,PS,1999-01-17,11:17:06,11:17:16,10,00:00:00,00:00:00,0,AGENT,11:17:15,11:20:27,192,AVNI,0
AA0214,12892,0,0,PS,1999-01-17,11:25:48,11:25:58,10,00:00:00,00:00:00,0,AGENT,11:25:57,11:27:32,95,TOVA,0
AA0214,12893,0,0,PS,1999-01-17,11:36:59,11:37:11,12,00:00:00,00:00:00,0,AGENT,11:37:10,11:37:22,12,YITZ,0
AA0214,13464,57866956,2,PS,1999-01-17,11:46:19,11:46:25,6,11:46:25,11:46:42,17,AGENT,11:46:41,11:48:53,132,YIFAT,0
AA0214,12895,0,0,PS,1999-01-17,11:59:32,11:59:41,9,00:00:00,00:00:00,0,AGENT,11:59:40,12:04:37,297,KAZAV,0
AA0214,12896,0,0,PS,1999-01-17,12:11:19,12:11:38,19,00:00:00,00:00:00,0,AGENT,12:11:37,12:12:03,26,NAAMA,0
AA0214,12897,0,0,PS,1999-01-17,12:26:33,12:26:43,10,00:00:00,00:00:00,0,AGENT,12:26:42,12:29:59,197,AVNI,0
AA0214,12898,0,0,PS,1999-01-17,12:36:33,12:37:02,29,00:00:00,00:00:00,0,AGENT,12:37:01,12:42:38,337,SHARON,0
AA0214,12899,0,0,PS,1999-01-17,12:53:28,12:53:38,10,00:00:00,00:00:00,0,AGENT,12:53:37,13:00:22,405,AVNI,0
AA0214,12900,0,0,PS,1999-01-17,13:02:18,13:02:29,11,00:00:00,00:00:00,0,AGENT,13:02:28,13:03:23,55,SHARON,0
AA0214,12901,0,0,PS,1999-01-17,13:16:08,13:16:18,10,00:00:00,00:00:00,0,AGENT,13:16:16,13:17:29,73,SHARON,0
AA0214,12902,0,0,PS,1999-01-17,13:24:59,13:25:10,11,00:00:00,00:00:00,0,AGENT,13:25:09,13:25:58,49,GILI,0
AA0214,3512,15104037,2,PS,1999-01-17,13:36:54,13:37:00,6,13:37:00,13:37:11,11,AGENT,13:37:11,13:41:12,241,VICKY,0
AA0214,12904,0,0,PE,1999-01-17,13:48:37,13:48:47,10,00:00:00,00:00:00,0,AGENT,13:48:46,14:02:16,810,VICKY,0
AA0214,15373,66130204,1,PS,1999-01-17,13:56:15,13:56:21,6,13:56:21,13:57:17,56,AGENT,13:57:16,14:00:00,164,TOVA,0
AA0214,12906,0,0,PS,1999-01-17,14:08:48,14:08:58,10,00:00:00,00:00:00,0,AGENT,14:08:57,14:13:19,262,ANAT,0
AA0214,16002,68847342,2,PS,1999-01-17,14:21:13,14:21:18,5,14:21:18,14:22:24,66,AGENT,14:22:23,14:24:55,152,AVIDAN,0
AA0214,322,1385301,2,PS,1999-01-17,14:34:33,14:34:38,5,14:34:38,14:35:36,58,AGENT,14:35:34,14:37:35,121,ANAT,0
AA0214,12909,0,0,NW,1999-01-17,14:42:07,14:42:16,9,14:42:16,14:42:37,21,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,2138,9202045,2,PS,1999-01-17,14:54:39,14:54:45,6,14:54:45,14:55:04,19,AGENT,14:55:03,15:09:07,844,AVIDAN,0
AA0214,8754,37675873,1,PS,1999-01-17,15:05:44,15:05:49,5,15:05:49,15:06:41,52,AGENT,15:06:41,15:11:52,311,SHARON,0
AA0214,5132,22090179,2,PS,1999-01-17,15:14:58,15:15:04,6,15:15:04,15:15:08,4,AGENT,15:15:07,15:34:45,1178,AVIDAN,0
AA0214,5936,25548389,1,PS,1999-01-17,15:27:56,15:28:02,6,15:28:02,15:29:47,105,AGENT,15:29:46,15:30:03,17,ANAT,0
AA0214,2138,9202045,2,PS,1999-01-17,15:35:56,15:36:02,6,15:36:02,15:36:29,27,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,12915,0,0,PS,1999-01-17,15:43:53,15:44:03,10,00:00:00,00:00:00,0,AGENT,15:44:02,15:48:51,289,YITZ,0
AA0214,12916,0,0,PS,1999-01-17,15:53:25,15:53:34,9,00:00:00,00:00:00,0,AGENT,15:53:33,15:56:48,195,NAAMA,0
AA0214,12917,0,0,NE,1999-01-17,16:00:12,16:00:23,11,00:00:00,00:00:00,0,AGENT,16:00:22,16:02:49,147,ELI,0
AA0214,12918,0,0,NW,1999-01-17,16:05:25,16:05:35,10,16:05:35,16:08:41,186,AGENT,16:08:40,16:09:26,46,AVNI,0
AA0214,12919,0,0,NW,1999-01-17,16:13:33,16:13:43,10,16:13:43,16:14:07,24,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,6689,28808855,2,PS,1999-01-17,16:21:56,16:22:01,5,16:22:01,16:22:29,28,AGENT,16:22:28,16:24:17,109,MORIAH,0
AA0214,3204,13801683,2,PS,1999-01-17,16:28:55,16:29:01,6,16:29:01,16:30:33,92,AGENT,16:30:31,16:49:30,1139,MORIAH,0
AA0214,12922,0,0,NW,1999-01-17,16:37:27,16:37:36,9,16:37:36,16:42:41,305,AGENT,16:42:40,16:42:49,9,AVNI,0
AA0214,12923,0,0,NW,1999-01-17,16:46:51,16:47:00,9,16:47:00,16:47:55,55,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,12924,0,0,NW,1999-01-17,16:53:12,16:53:21,9,16:53:21,16:58:25,304,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,7068,30452882,2,PS,1999-01-17,17:02:51,17:02:57,6,17:02:57,17:04:57,120,AGENT,17:04:57,17:14:20,563,ANAT,0
AA0214,12968,55875850,2,PS,1999-01-17,17:10:42,17:10:48,6,17:10:48,17:11:49,61,AGENT,17:11:49,17:20:43,534,MORIAH,0
AA0214,13849,59674325,2,PS,1999-01-17,17:16:54,17:16:59,5,17:16:59,17:17:13,14,AGENT,17:17:12,17:21:43,271,ANAT,0
AA0214,8432,36337798,1,PS,1999-01-17,17:25:00,17:25:05,5,17:25:05,17:25:40,35,AGENT,17:25:40,17:28:13,153,ZOHARI,0
AA0214,5702,24573826,1,PS,1999-01-17,17:33:03,17:33:09,6,17:33:09,17:33:34,25,AGENT,17:33:32,17:34:59,87,ZOHARI,0
AA0214,12930,0,0,NE,1999-01-17,17:44:33,17:44:43,10,00:00:00,00:00:00,0,AGENT,17:44:42,17:46:07,85,ZOHARI,0
AA0214,12931,0,0,PS,1999-01-17,17:55:31,17:55:47,16,00:00:00,00:00:00,0,AGENT,17:55:47,17:57:46,119,ANAT,0
AA0214,12932,0,0,PS,1999-01-17,18:03:54,18:04:03,9,18:04:03,18:05:14,71,PHANTOM,18:05:13,18:05:17,4,NO_SERVER,0
AA0214,12933,0,0,NW,1999-01-17,18:16:40,18:16:50,10,18:16:50,18:19:26,156,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0214,7855,33863838,1,PS,1999-01-17,18:34:56,18:35:01,5,18:35:01,18:36:48,107,AGENT,18:36:47,18:40:52,245,IDIT,0
AA0214,12935,0,0,PS,1999-01-17,18:52:48,18:52:58,10,00:00:00,00:00:00,0,AGENT,18:52:57,18:54:46,109,MICHAL,0
AA0214,12936,0,0,NW,1999-01-17,19:07:45,19:07:54,9,19:07:54,19:08:01,7,AGENT,19:08:01,19:09:55,114,MORIAH,0
AA0214,13837,59667683,1,PS,1999-01-17,19:30:29,19:30:34,5,19:30:34,19:30:58,24,AGENT,19:30:57,19:31:55,58,IDIT,0
AA0214,5751,24802266,1,PS,1999-01-17,19:48:53,19:48:59,6,19:48:59,19:50:48,109,AGENT,19:50:47,19:51:29,42,IDIT,0
AA0214,12939,0,0,PS,1999-01-17,20:15:20,20:15:38,18,00:00:00,00:00:00,0,AGENT,20:15:36,20:16:40,64,BENSION,0
AA0214,6512,28086924,1,PS,1999-01-17,20:37:59,20:38:05,6,20:38:05,20:38:31,26,AGENT,20:38:30,21:02:20,1430,MORIAH,0
AA0214,236,1018456,2,PS,1999-01-17,21:06:46,21:06:53,7,21:06:53,21:07:54,61,AGENT,21:07:53,21:17:33,580,ZOHARI,0
AA0214,12942,0,0,NW,1999-01-17,21:31:41,21:31:50,9,21:31:50,21:35:14,204,AGENT,21:35:14,21:37:01,107,GELBER,0
AA0214,5257,22681993,2,PS,1999-01-17,22:21:57,22:22:03,6,22:22:03,22:22:41,38,AGENT,22:22:41,22:26:09,208,GELBER,0
AA0214,13611,58725748,1,PS,1999-01-17,22:48:23,22:48:29,6,22:48:29,22:48:57,28,AGENT,22:48:56,22:49:00,4,MORIAH,0
AA0214,5650,24381899,2,PS,1999-01-17,23:22:50,23:22:55,5,23:22:55,23:23:58,63,AGENT,23:23:57,23:28:32,275,ZOHARI,0
AA0214,5690,24554313,2,PS,1999-01-17,23:46:34,23:46:40,6,23:46:40,23:47:27,47,AGENT,23:47:27,23:49:40,133,BENSION,0
AA0215,12415,0,0,PS,1999-01-17,06:46:34,06:46:52,18,00:00:00,00:00:00,0,HANG,00:00:00,00:00:00,0,NO_SERVER,0
AA0215,12416,0,0,PS,1999-01-17,07:32:57,07:33:14,17,00:00:00,00:00:00,0,AGENT,07:33:13,07:34:06,53,TOVA,0
AA0215,12417,0,0,PS,1999-01-17,08:02:03,08:02:16,13,00:00:00,00:00:00,0,AGENT,08:02:16,08:02:37,21,TOVA,0
AA0215,12418,0,0,PS,1999-01-17,08:17:39,08:17:51,12,00:00:00,00:00:00,0,AGENT,08:17:50,08:22:35,285,YIFAT,0
AA0215,12419,0,0,PS,1999-01-17,08:35:37,08:35:49,12,00:00:00,00:00:00,0,AGENT,08:35:48,08:42:43,415,VICKY,0
AA0215,12420,0,0,PS,1999-01-17,08:47:30,08:47:40,10,00:00:00,00:00:00,0,AGENT,08:47:38,08:49:34,116,YITZ,0
AA0215,12421,0,0,PS,1999-01-17,09:01:56,09:02:06,10,00:00:00,00:00:00,0,AGENT,09:02:05,09:06:04,239,YIFAT,0
AA0215,7739,32042913,2,PS,1999-01-17,09:14:36,09:14:41,5,09:14:41,09:15:44,63,AGENT,09:15:44,09:17:05,81,GILI,0
AA0215,10299,42647446,2,PS,1999-01-17,09:28:17,09:28:23,6,09:28:23,09:29:30,67,AGENT,09:29:29,09:35:00,331,VICKY,0
AA0215,1011,4187381,2,NE,1999-01-17,09:38:34,09:38:39,5,09:38:39,09:39:13,34,AGENT,09:39:12,09:40:16,64,KAZAV,0
AA0215,18056,74780917,2,PS,1999-01-17,09:46:35,09:46:41,6,09:46:41,09:46:45,4,AGENT,09:46:43,09:52:54,371,TOVA,0
AA0215,3667,15189558,2,PS,1999-01-17,09:54:34,09:54:39,5,09:54:39,09:55:35,56,AGENT,09:55:34,09:55:58,24,TOVA,0
AA0215,12427,0,0,PS,1999-01-17,10:04:26,10:04:35,9,00:00:00,00:00:00,0,AGENT,10:04:34,10:07:06,152,AVNI,0
AA0215,13425,55617062,2,PS,1999-01-17,10:14:10,10:14:15,5,10:14:15,10:15:58,103,AGENT,10:15:58,10:19:32,214,YIFAT,0
AA0215,8198,33965351,1,PS,1999-01-17,10:25:09,10:25:14,5,10:25:14,10:25:26,12,AGENT,10:25:25,10:49:49,1464,AVNI,0
AA0215,487,2018299,2,PS,1999-01-17,10:32:54,10:33:00,6,10:33:00,10:33:12,12,AGENT,10:33:11,10:35:49,158,SHARON,0
AA0215,12431,0,0,PS,1999-01-17,10:44:23,10:44:34,11,00:00:00,00:00:00,0,AGENT,10:44:31,10:55:45,674,KAZAV,0
AA0215,12432,0,0,PS,1999-01-17,10:50:57,10:51:13,16,00:00:00,00:00:00,0,AGENT,10:51:12,10:52:05,53,YIFAT,0
AA0215,14165,58704610,2,PS,1999-01-17,11:03:41,11:03:46,5,11:03:46,11:04:57,71,AGENT,11:04:56,11:05:48,52,KAZAV,0
AA0215,12434,0,0,PS,1999-01-17,11:12:19,11:12:29,10,00:00:00,00:00:00,0,AGENT,11:12:28,11:14:53,145,TOVA,0
AA0215,5495,22778559,1,PS,1999-01-17,11:23:18,11:23:24,6,11:23:24,11:23:51,27,AGENT,11:23:50,11:25:47,117,TOVA,0
AA0215,12436,0,0,PS,1999-01-17,11:34:02,11:34:18,16,00:00:00,00:00:00,0,AGENT,11:34:17,11:46:32,735,NAAMA,0
AA0215,12437,0,0,PS,1999-01-17,11:44:56,11:45:05,9,00:00:00,00:00:00,0,AGENT,11:45:04,11:48:47,223,AVIDAN,0
AA0215,12438,0,0,PS,1999-01-17,11:56:42,11:56:59,17,00:00:00,00:00:00,0,AGENT,11:56:58,11:59:43,165,TOVA,0
AA0215,12439,0,0,PS,1999-01-17,12:09:10,12:09:22,12,00:00:00,00:00:00,0,AGENT,12:09:21,12:11:33,132,TOVA,0
AA0215,12440,0,0,PS,1999-01-17,12:24:33,12:24:49,16,00:00:00,00:00:00,0,AGENT,12:24:48,12:28:47,239,TOVA,0
AA0215,12441,0,0,PS,1999-01-17,12:34:42,12:34:56,14,00:00:00,00:00:00,0,AGENT,12:34:55,12:35:49,54,SHARON,0
AA0215,12442,0,0,PS,1999-01-17,12:52:34,12:52:46,12,00:00:00,00:00:00,0,AGENT,12:52:45,12:54:39,114,TOVA,0
AA0215,12443,0,0,PS,1999-01-17,13:01:57,13:02:06,9,00:00:00,00:00:00,0,AGENT,13:02:05,13:05:48,223,KAZAV,0
AA0215,12444,0,0,PS,1999-01-17,13:15:09,13:15:20,11,00:00:00,00:00:00,0,AGENT,13:15:19,13:24:32,553,GILI,0
AA0215,15334,63611537,2,PS,1999-01-17,13:24:10,13:24:15,5,13:24:15,13:24:28,13,AGENT,13:24:27,13:26:34,127,SHARON,0
AA0215,14281,59247114,1,PS,1999-01-17,13:36:32,13:36:38,6,13:36:38,13:37:01,23,AGENT,13:37:00,13:38:21,81,TOVA,0
AA0215,12447,0,0,PS,1999-01-17,13:48:34,13:48:47,13,00:00:00,00:00:00,0,AGENT,13:48:46,13:53:44,298,TOVA,0
AA0215,12448,0,0,PS,1999-01-17,13:56:09,13:56:19,10,00:00:00,00:00:00,0,AGENT,13:56:19,13:57:09,50,SHARON,0
AA0215,5989,24851685,1,PS,1999-01-17,14:08:05,14:08:10,5,14:08:10,14:08:31,21,AGENT,14:08:31,14:09:33,62,MICHAL,0
AA0215,12450,0,0,PS,1999-01-17,14:20:56,14:21:08,12,00:00:00,00:00:00,0,AGENT,14:21:07,14:22:47,100,SHARON,0
AA0215,12451,0,0,PS,1999-01-17,14:33:53,14:34:11,18,00:00:00,00:00:00,0,AGENT,14:34:10,14:44:05,595,AVNI,0
AA0215,6887,28584985,1,PS,1999-01-17,14:40:31,14:40:37,6,14:40:37,14:41:01,24,AGENT,14:40:59,14:42:23,84,MICHAL,0
AA0215,2217,9202045,2,PS,1999-01-17,14:50:55,14:51:01,6,14:51:01,14:51:24,23,AGENT,14:51:24,14:51:51,27,ANAT,0
AA0215,12454,0,0,NW,1999-01-17,15:04:44,15:04:54,10,15:04:54,15:05:19,25,AGENT,15:05:18,15:17:29,731,KAZAV,0
AA0215,12455,0,0,PS,1999-01-17,15:14:32,15:14:43,11,00:00:00,00:00:00,0,AGENT,15:14:42,15:17:26,164,YITZ,0
AA0215,12553,52120771,1,PS,1999-01-17,15:27:24,15:27:30,6,15:27:30,15:28:18,48,AGENT,15:28:17,15:29:29,72,MICHAL,0
AA0215,13015,54042171,2,PS,1999-01-17,15:34:22,15:34:28,6,15:34:28,15:34:50,22,AGENT,15:34:49,15:36:31,102,AVIDAN,0
AA0215,3493,14504765,2,PS,1999-01-17,15:41:44,15:41:50,6,15:41:50,15:42:06,16,AGENT,15:42:05,15:47:18,313,NAAMA,0
